,epoch_1_pred,epoch_1_labels
350,"[[-1.253058    0.03474113  0.26952073  0.20277461  0.09859006]
 [-1.0099431   0.56971055 -0.2625501   0.21387145 -0.01237375]
 [-0.98547065 -0.3510105   0.56059456  0.08539397  0.01579732]
 [-1.1031095   0.9193568  -0.5663323   0.05930429 -0.09046617]
 [-1.0987692   1.3320793  -0.87787694  0.01812653 -0.05731072]
 [-1.0096765   0.6682552  -0.31611213  0.14428595 -0.07002766]
 [-0.88703597  0.53938806 -0.26465437  0.00548308 -0.10006469]
 [-1.0869197   0.8645333  -0.5247927   0.18661654  0.05163138]]",[1 1 2 3 1 1 3 3]
351,"[[-1.0053523  -0.27164686  0.2928075   0.34608898  0.16943553]
 [-1.077417    0.13954233  0.04834928  0.16565834  0.04449385]
 [-1.222571   -0.08461002  0.30555278  0.34032443  0.23232356]
 [-0.7049333  -1.0429797   0.9334252   0.3792468   0.35154495]
 [-0.8303067  -0.6174726   0.73069805  0.28679383  0.28704643]
 [-0.957018    0.18565594  0.00184894  0.22739533  0.07189295]
 [-0.864167   -0.6179706   0.67272913  0.37754887  0.27689266]
 [-1.3253639   0.05662607  0.15945071  0.45723766  0.13237222]]",[4 1 1 4 4 1 4 3]
352,"[[-1.4145576   0.6444105  -0.17699717  0.14232385 -0.06901429]
 [-0.69530636 -0.29520962  0.38222894  0.31601295  0.21484214]
 [-1.2638394  -0.32624152  0.5408462   0.37630656  0.23410094]
 [-0.7142632  -1.0578562   0.91725147  0.26219335  0.40840828]
 [-0.75361985  0.5414237  -0.47247183  0.34555945  0.13786097]
 [-1.3078735   0.2670109   0.02510738  0.3920839   0.2903434 ]
 [-1.3717765  -0.18187474  0.4832115   0.30791965  0.18631157]
 [-0.6604369  -0.6069582   0.66665983  0.13358262  0.19724873]]",[3 4 2 2 1 3 2 0]
353,"[[-1.6154453   0.2605528   0.1710947   0.42312837  0.20777333]
 [-1.3640841   0.09222975  0.18573286  0.44688126  0.24778962]
 [-1.1727077   0.6152498  -0.17406578  0.03164821 -0.06423952]
 [-0.72690517 -0.75604755  0.8156249   0.2980182   0.326601  ]
 [-1.0282105   0.36828825 -0.05674551  0.14069308  0.05120814]
 [-1.1071376   0.5410135  -0.3040002   0.17205396  0.09763688]
 [-0.43837503 -0.35664952  0.31374595  0.17978881  0.17113677]
 [-1.1751446   0.2129045   0.04595347  0.4244031   0.12131508]]",[2 4 2 4 1 1 2 4]
354,"[[-1.4014771   1.1969095  -0.6325722   0.13776515 -0.05444987]
 [-1.0307786  -1.0161049   1.0134069   0.4885039   0.53637093]
 [-0.8345558   0.00602135  0.06017605  0.09514792 -0.03461042]
 [-1.0918114  -0.34739202  0.5696238   0.24321942  0.2122636 ]
 [-0.7402435   0.36520442 -0.2195646   0.05420876 -0.0150366 ]
 [-1.0014025  -0.45713708  0.55731034  0.43365633  0.37183142]
 [-1.1563963  -0.17595385  0.38405195  0.29190567  0.12614325]
 [-0.8752787   0.11525857  0.09094416  0.16155633 -0.02415244]]",[4 2 4 1 3 4 3 2]
355,"[[-1.3146179   0.22370665  0.12160036  0.15267745  0.06103697]
 [-0.08914054 -1.4187855   1.1327847   0.25170317  0.44681504]
 [-0.64230824 -0.48958948  0.3849995   0.20430985  0.11844303]
 [-1.0150055   0.89669746 -0.6506048   0.26316676  0.09442224]
 [-0.76899797 -0.17760286  0.30975595  0.24424373  0.09183081]
 [-1.2647755   1.3567537  -0.8151853   0.11543632 -0.0730156 ]
 [-0.66302925 -0.6254159   0.5709795   0.22363257  0.24863803]
 [-0.30919433 -0.44342908  0.3385117   0.00549127  0.13680837]]",[2 3 2 1 1 1 3 2]
356,"[[-1.5393618   0.54456854 -0.18158394  0.37818947  0.22463933]
 [-1.0289527   0.3473177  -0.076184    0.19579689  0.06176873]
 [-0.7986787   0.392663   -0.17835553  0.13972992 -0.05082841]
 [-1.3294153   0.03646726  0.36617553 -0.01736475 -0.00811702]
 [-0.59927756 -0.04389996 -0.03571125  0.20785756  0.10167934]
 [-0.7052049  -0.8054862   0.7498496   0.33943123  0.2907381 ]
 [-0.9538166  -0.28151307  0.4345065   0.2974789   0.28745976]
 [-0.99886996  0.26907834  0.0223262   0.20070484  0.02223568]]",[4 1 3 4 4 2 1 1]
357,"[[-1.2647854  -0.11574887  0.3669541   0.2407546   0.11105032]
 [-0.6800153   0.08799284  0.07364199  0.10359912  0.16771661]
 [-0.770195   -0.14796597  0.17948261  0.2013277   0.03243314]
 [-1.2391719  -0.08815178  0.34829095  0.39903736  0.21793051]
 [-0.7792705   0.58997744 -0.17640685 -0.1809464  -0.15858273]
 [-0.90155244 -0.04790919  0.25813895  0.15403411  0.01343018]
 [-0.41333413 -0.7751046   0.6261068   0.18135482  0.1219146 ]
 [-0.89244276  0.1091573   0.1626886   0.01053584 -0.08402216]]",[2 4 2 4 2 4 4 1]
358,"[[-1.1955339  -0.04849664  0.26878393  0.26069856  0.19762404]
 [-0.70241255  0.6928316  -0.34960553 -0.03525747 -0.05251957]
 [-0.70625836 -0.63232386  0.5396469   0.32332727  0.30015   ]
 [-1.0978189  -0.12231213  0.25078323  0.23697627  0.15943287]
 [-0.9582275   0.526567   -0.23028876 -0.01703798 -0.00624355]
 [-0.77742386 -0.9491823   0.90364367  0.4097361   0.47129327]
 [-0.8945326   0.6347414  -0.27546495 -0.1914093  -0.1453747 ]
 [-0.805233    0.7070033  -0.41446808 -0.02076976 -0.08007374]]",[3 2 4 4 2 4 2 2]
359,"[[-0.91049033 -0.18952999  0.35606667  0.23846973  0.13183708]
 [-1.5968598   0.4534625  -0.00824706  0.3504373   0.14041942]
 [-0.36732176 -0.87861365  0.72552216  0.09601457  0.30080536]
 [-1.6334381   0.42031616  0.00247612  0.41652957  0.17564064]
 [-1.1720202   0.70257795 -0.34380263  0.22415347  0.06262291]
 [-0.9618925  -0.42597812  0.3929557   0.32365152  0.19953291]
 [-0.6793928  -0.30979046  0.35479712  0.20071632  0.14483997]
 [-1.0871358  -0.20243041  0.4118163   0.07632317 -0.09869961]]",[2 3 4 1 3 4 2 2]
360,"[[-0.6179882  -0.63245547  0.5661147   0.15923177  0.21405867]
 [-1.2525475   0.22478722  0.08832411  0.17890914  0.130592  ]
 [-0.7873139  -0.30583245  0.34476522  0.23096476  0.17709832]
 [-1.0971448  -0.21012324  0.4259554   0.3354954   0.2634837 ]
 [-1.1417699   0.70871913 -0.18052119 -0.01809823 -0.11065809]
 [-1.0957279   0.5005767  -0.21054524  0.19907434  0.08715807]
 [-1.0186329   0.3237419   0.05281993  0.16360931  0.07220687]
 [-1.0030341  -0.02195084  0.24009442  0.04117274  0.00596718]]",[3 1 1 1 3 4 0 2]
361,"[[-0.7793024  -0.51317936  0.4449327   0.3991428   0.41155392]
 [-0.9556597   0.3571803  -0.14510365  0.11353019  0.06739166]
 [-0.8790547   0.3812709  -0.0703764   0.0442614   0.06572841]
 [-1.2361906  -0.07811891  0.1784054   0.50879     0.36967394]
 [-1.1393912  -0.24680379  0.37528917  0.2952253   0.355443  ]
 [-1.2295653   0.3928399  -0.06276733  0.19425337  0.01232017]
 [-0.0854784  -0.5191802   0.39074033 -0.022229    0.08427589]
 [-1.4136193  -0.05296083  0.34448203  0.32881138  0.18884361]]",[2 2 4 3 4 3 2 1]
362,"[[-7.01371312e-01 -7.81956971e-01  7.23380923e-01  2.60974139e-01
   3.52669567e-01]
 [-8.67620468e-01 -7.18847573e-01  6.93772078e-01  2.71257967e-01
   2.92125612e-01]
 [-6.87488198e-01 -7.38626361e-01  6.10190749e-01  2.99481690e-01
   3.94588739e-01]
 [-1.10161889e+00  1.99646592e-01 -3.57049480e-02  3.73750418e-01
   2.37212762e-01]
 [-8.27773213e-01  8.57743726e-04  1.82821378e-01  1.63609937e-01
   1.68817282e-01]
 [-1.08393502e+00 -4.00382727e-01  6.03793502e-01  2.38846228e-01
   2.10957214e-01]
 [-9.27620888e-01  5.49784243e-01 -1.46335497e-01 -2.52730679e-02
  -1.11137524e-01]
 [-8.75290215e-01 -7.31476605e-01  6.91413462e-01  3.07637393e-01
   4.14216846e-01]]",[2 2 4 1 4 2 3 3]
363,"[[-1.1635183   0.13594362  0.2518048  -0.06000239 -0.21186434]
 [-1.3202759   0.3921659   0.05542573 -0.02147865 -0.11823381]
 [-0.8862684  -0.11614064  0.3311652   0.21910311  0.1393166 ]
 [-0.31129697 -0.46315008  0.49801317 -0.04957797  0.06749167]
 [-1.217465   -0.39834994  0.61848587  0.4136305   0.323827  ]
 [-0.8589964  -0.36045152  0.47449437  0.1462767   0.15926547]
 [-1.2948687   0.78091633 -0.41380534  0.35871747  0.09069238]
 [-0.56492317 -0.5357959   0.48952982  0.11978047  0.24436325]]",[4 3 1 3 0 3 1 3]
364,"[[-1.0659834  -0.66516894  0.7823573   0.22027779  0.29409915]
 [-1.0178132   0.07821123  0.02003091  0.46565193  0.32033804]
 [-1.4736861   0.79777086 -0.36320186  0.36614946  0.10702801]
 [-0.94477963 -0.6305066   0.6959328   0.2820306   0.297515  ]
 [-0.97945887  0.16972536  0.01383177  0.18968445  0.09439234]
 [-0.38154063 -0.16476566  0.22426933  0.09005215  0.08566641]
 [-1.3213971   0.17199047  0.21825245  0.25113618  0.10637749]
 [-1.5493059   1.1433325  -0.618384    0.28313205  0.07070065]]",[2 2 3 2 2 1 1 3]
365,"[[-0.9598496  -0.51501274  0.42552674  0.5343818   0.48772743]
 [-0.7685567  -0.33219594  0.41743773  0.13897084  0.14887922]
 [-0.9486543   0.49084058 -0.18772843  0.08528628 -0.12007013]
 [-0.9390554   0.2953327  -0.16350676  0.07890524  0.02735213]
 [-1.0249879  -0.1264442   0.25502318  0.41493738  0.2722634 ]
 [-0.833001    0.1035172   0.15805423  0.05377219 -0.01699504]
 [-0.95222086 -0.02007421 -0.04567506  0.38815182  0.16396639]
 [-0.90278965 -0.4601936   0.5551223   0.3498184   0.3574178 ]]",[2 1 3 4 0 4 2 0]
366,"[[-0.7104386  -0.5854019   0.5719425   0.23442677  0.14086121]
 [-1.4881886  -0.08240947  0.42919037  0.31795695  0.19082257]
 [-0.9971678  -0.2757874   0.45799828  0.17301112  0.09049761]
 [-0.49590394 -0.5431792   0.50406384  0.12051213  0.18289159]
 [-1.1485345  -0.4032552   0.52235126  0.3767073   0.21734281]
 [-0.8722985   0.6095763  -0.5815587   0.36478877  0.2623779 ]
 [-1.0198085  -0.39780372  0.50702816  0.38626114  0.20950624]
 [-1.6081841   0.48488393  0.01591122  0.2139402   0.15970123]]",[4 1 2 0 1 4 2 2]
367,"[[-0.8662227   0.31269467 -0.12571384  0.1498849   0.24837732]
 [-0.9137501   0.22723942 -0.00447328  0.09511131  0.01181848]
 [-1.1701745   0.1482195   0.03175778  0.25444472  0.27013785]
 [-0.9221385   0.1021721   0.15856634 -0.0953636  -0.09107719]
 [-1.0645283  -0.8838262   1.0679885   0.2927563   0.33059883]
 [-0.946105    0.3887059  -0.08760547  0.14597817  0.04952256]
 [-1.255787   -0.4719684   0.71703184  0.40644747  0.42659745]
 [-0.99590445  0.57985836 -0.261405    0.04506307 -0.12181874]]",[2 2 3 3 4 1 2 1]
368,"[[-1.511685    1.3146341  -0.6622859   0.13513142 -0.09658056]
 [-1.3410364   0.8813367  -0.37455848  0.12919483 -0.08586132]
 [-0.61870337 -0.9040161   0.8686147   0.20274925  0.31977585]
 [-1.3561893   0.545573   -0.10040974  0.15362616  0.07291658]
 [-1.6317304   0.23199135  0.23503928  0.3252152   0.18502454]
 [-0.9080485   0.21539283  0.03938676  0.1461463  -0.02164671]
 [-0.9761756   0.69688386 -0.42277846  0.16029203 -0.13764645]
 [-1.0066903   0.6915071  -0.36771217  0.08288524  0.00278857]]",[4 1 4 2 0 3 1 1]
369,"[[-1.2590029   0.4265877   0.0140156   0.1559504  -0.01026627]
 [-1.1901721   0.3270305   0.07581934  0.05452838 -0.09757283]
 [-0.9510079  -0.21103051  0.39753872  0.31398112  0.20667563]
 [-0.566751   -0.4629448   0.51198196  0.11975235  0.231393  ]
 [-0.5192043  -1.0339129   0.9494321   0.2616564   0.36581433]
 [-0.49327618 -0.82404596  0.74469626  0.18962884  0.36302352]
 [-1.6265856   0.2894343   0.10893266  0.42153352  0.23433483]
 [-1.108049   -0.27128592  0.4033953   0.27448142  0.27109367]]",[3 1 1 4 3 3 4 1]
370,"[[-0.7439384  -0.94819844  0.8050353   0.35422274  0.5030218 ]
 [-1.3165143   1.526062   -0.8518384   0.05308697 -0.15691675]
 [-0.83847445  0.3139476  -0.0713254   0.06917948 -0.09901553]
 [ 0.1579415  -1.2146815   0.84255075  0.04509247  0.30276442]
 [-0.5295218  -0.74785405  0.68393195  0.05504468  0.2641275 ]
 [-0.9173061   0.04094721 -0.00887047  0.3355951   0.1165382 ]
 [-0.37170938 -0.34139162  0.2939695  -0.04744354  0.16180798]
 [-0.92023736  0.13140824  0.08014556  0.14467545  0.08826317]]",[4 4 2 3 3 3 0 1]
371,"[[-0.7065318  -0.07535274  0.17111553  0.31268275  0.10742573]
 [-1.1461663   0.26714414 -0.05424961  0.4309638   0.32698154]
 [-0.7042443  -1.0728154   0.99327403  0.30511454  0.46651837]
 [-0.76190484 -0.221633    0.31088758  0.22873299  0.13340035]
 [-0.7517508  -0.6786292   0.6052165   0.21074562  0.26791888]
 [-0.61632377 -0.61173576  0.5546359   0.2782756   0.36970237]
 [-0.8422146   0.14871265 -0.03174488  0.19119163  0.12965259]
 [-0.7818542   0.02276292  0.09183151 -0.0135756   0.09565873]]",[3 1 2 1 4 3 4 4]
372,"[[-0.92411727  1.2756948  -0.71568495 -0.11345391 -0.3043182 ]
 [-1.2379462   1.2700473  -0.7481478   0.08617446 -0.06137668]
 [-1.2242315   0.1572058   0.18050164  0.30977914  0.18532535]
 [-0.9441105   0.15241928  0.05915011  0.25768614  0.19133398]
 [-1.0682675  -0.14630182  0.41326213  0.11388893  0.02010627]
 [-0.6587928  -0.43206546  0.42157495  0.11653046  0.16205306]
 [-0.7815638  -0.31505075  0.34991366  0.30027613  0.27753943]
 [-1.5394078   0.62272364 -0.11543511  0.19154248  0.08266231]]",[2 1 3 1 2 4 2 4]
373,"[[-1.3423545   0.3163533   0.03078996  0.3128879   0.18926097]
 [-0.8814402  -0.49880427  0.50663     0.24050611  0.2622637 ]
 [-1.3579825   0.19080357  0.19316214  0.23639105  0.07140511]
 [-0.90480965 -0.16939327  0.31956896  0.27744135  0.21854056]
 [-1.3238969   1.0901932  -0.49601153  0.11920543 -0.05822725]
 [-1.3076582   1.4108102  -0.82638955  0.18164729 -0.08596936]
 [-1.3274461  -0.14828216  0.4892853   0.19880942  0.26309377]
 [-1.1039329   0.5809091  -0.28372744  0.11405741 -0.07438767]]",[4 2 2 3 3 3 2 0]
374,"[[-0.68567824 -1.0319607   0.9994525   0.22843468  0.40357637]
 [-1.1227009  -0.6289232   0.850091    0.3111742   0.26532462]
 [-1.3906343   0.12619345  0.31105453  0.33233184  0.28186682]
 [-0.9895205  -0.6596232   0.6972451   0.3193853   0.32393175]
 [-0.8160885   0.7535477  -0.3985776  -0.0035928  -0.09948509]
 [-1.0965741   0.1167165   0.20221968  0.1716086   0.1495907 ]
 [-1.4280931   0.2307275   0.17015344  0.32642555  0.13867909]
 [-1.0157287  -0.07360246  0.2848918   0.21548067  0.21096598]]",[2 2 2 2 3 1 1 3]
375,"[[-1.1567385   0.2213138   0.06675545  0.3989893   0.1786425 ]
 [-0.817527    1.0386785  -0.6617348  -0.07290705 -0.18455836]
 [-0.8913327   0.69260615 -0.4081791   0.02500215 -0.10287935]
 [-1.1159195   0.5748415  -0.13334097  0.12045933  0.01596798]
 [-1.1239706   0.3605101  -0.0105913   0.10898612  0.07763192]
 [-0.8976657   0.77442384 -0.42027766  0.05158632 -0.08394678]
 [-0.93728215 -0.5269065   0.5696081   0.26434162  0.30235812]
 [-0.8484982   0.18523304  0.15972877  0.00589749 -0.05571178]]",[3 4 1 1 1 1 2 1]
376,"[[-1.1517856   0.16274875  0.1138459   0.3072813   0.1713712 ]
 [-1.4144322   0.7366103  -0.18806821  0.15213966  0.03104454]
 [-0.81130445 -0.6704228   0.74794763  0.28439057  0.22667532]
 [-0.7901711  -0.6598586   0.57268435  0.35464892  0.333448  ]
 [-1.4288574   1.1904187  -0.5313751   0.07427083 -0.04586403]
 [-0.7231968   0.42791528 -0.16734225 -0.02107774  0.01994663]
 [-0.88041466  0.00718642  0.0583276  -0.01154077  0.06102543]
 [-0.9760974  -0.04833328  0.3657395   0.01651639 -0.06871895]]",[2 3 4 3 4 4 1 3]
377,"[[-1.1507632   0.20546466  0.12774283  0.18930237  0.08458126]
 [-0.50417054 -0.19327836  0.07680618  0.17897967  0.12975842]
 [-1.2023796   0.5288619  -0.09098342  0.00514588  0.0320381 ]
 [-0.87346685 -0.2085728   0.49481663 -0.00542708  0.23564015]
 [-1.3139448   0.88628566 -0.47849464  0.18834572 -0.02003146]
 [-0.972726    0.00480727  0.20067829  0.20922436  0.16032693]
 [-0.7540186  -0.07429514  0.2917106   0.07929744  0.07591446]
 [-0.8130204   0.47861108 -0.24821562  0.09937341  0.00214245]]",[1 4 1 4 1 2 2 3]
378,"[[-1.3201686   0.3521759   0.03508118  0.1094816   0.07266741]
 [-1.1671405  -0.23862264  0.41267407  0.30806923  0.34181753]
 [-1.2042903   0.11217453  0.25550866  0.04681453  0.03257263]
 [-1.1872      0.23441619  0.1284972   0.04443526 -0.04809599]
 [-1.2833195   1.0647578  -0.4712017  -0.01938217 -0.13194564]
 [-0.9325821  -0.5428001   0.7081376   0.17090948  0.30160305]
 [-1.1503848   0.38974124  0.05149305 -0.01951904 -0.09566663]
 [-0.60783035 -0.50072044  0.5286792   0.03612568  0.22685607]]",[1 1 2 2 2 2 3 0]
379,"[[-1.2022399   0.01256816  0.1570109   0.36715207  0.21765926]
 [-1.2623172   1.2849271  -0.60380054 -0.07434016 -0.2105661 ]
 [-1.2176126  -0.03063064  0.33359742  0.21748225  0.2700137 ]
 [-1.2376765  -0.19872172  0.31483424  0.3819664   0.32048342]
 [-0.4451241  -0.7964233   0.6557995   0.1844365   0.33731678]
 [-1.07117    -0.6323068   0.71048844  0.417939    0.41207924]
 [-1.4247468  -0.35895517  0.5881544   0.41352972  0.3985127 ]
 [-0.55894697 -0.7603465   0.6441652   0.25271395  0.32212362]]",[3 2 4 1 4 2 4 0]
380,"[[-1.0450921   0.4672467  -0.1329633   0.06505831  0.02366863]
 [-1.1566857   0.67698926 -0.18723285  0.09318528  0.02499629]
 [-1.2015038   0.9196334  -0.35022572  0.01848431 -0.21602112]
 [-1.2477303   0.46666354 -0.07941271  0.0712181   0.02954962]
 [-1.3921611   0.58279514 -0.21278144  0.48028716  0.30611756]
 [-1.4354019   1.0037518  -0.47620168  0.20713226  0.01111215]
 [-1.5441761   0.42759767  0.19605958  0.17377947  0.01053072]
 [-1.387643    1.2451515  -0.63163066  0.08350726 -0.13575976]]",[4 1 2 1 1 1 0 4]
381,"[[-1.3489158   0.18019132  0.23735741  0.16364375  0.10793425]
 [-0.8320702  -0.7112057   0.77388954  0.20262392  0.25380698]
 [-0.9059568   0.25699103 -0.0946      0.08268707  0.06267951]
 [-1.0599523   0.03989875  0.3774672  -0.02989708  0.05097008]
 [-0.5855567  -0.91188776  0.892701    0.25047487  0.35114563]
 [-1.4462242   0.43602994  0.08162715  0.18157841  0.1385897 ]
 [-1.1084255   0.03945832  0.18359561  0.2725514   0.2606372 ]
 [-1.3434644   0.9830426  -0.4204066   0.1619995  -0.04362402]]",[1 3 4 2 2 4 3 2]
382,"[[-1.26666343e+00  3.63377780e-01  1.36157975e-03  3.24183464e-01
   1.98848352e-01]
 [-1.55861163e+00  9.53674197e-01 -3.79036188e-01  1.07684016e-01
  -9.78425965e-02]
 [-8.51747811e-01 -4.59099337e-02  1.55268610e-01  2.03748778e-01
   1.27311707e-01]
 [-9.46115315e-01  8.25827003e-01 -4.35968548e-01  1.59274504e-01
  -1.37411520e-01]
 [-1.14318383e+00  2.65375655e-02  1.98795587e-01  4.22138661e-01
   3.25295925e-01]
 [-2.83881813e-01 -1.12420905e+00  8.90442610e-01  1.80879280e-01
   3.74446630e-01]
 [-5.27991295e-01 -1.59015492e-01  1.73128948e-01  1.09781861e-01
   1.36025265e-01]
 [-1.49864841e+00  3.99329007e-01  3.79427671e-02  2.28948206e-01
   7.06539899e-02]]",[3 3 4 3 0 2 4 3]
383,"[[-7.9955590e-01 -4.0452343e-01  4.3004337e-01  2.9884690e-01
   3.2669908e-01]
 [-7.5867426e-01  5.3635895e-02  1.1239506e-01  2.1234430e-02
   8.3968863e-02]
 [-1.3811450e+00  1.6061901e-01  3.1926095e-01  2.1311058e-01
   3.6178865e-02]
 [-1.2820382e-01 -7.8965807e-01  5.9518868e-01  1.3981648e-01
   2.4539194e-01]
 [-4.0875000e-01 -5.9543842e-01  3.9734250e-01  1.2507805e-01
   3.3123362e-01]
 [-7.5165546e-01 -2.1576370e-01  2.4675387e-01  9.9100269e-02
   1.6638902e-01]
 [-1.1658657e+00  2.6049346e-01  1.1208431e-03  2.6590571e-01
   1.5066732e-01]
 [-1.0633758e+00 -3.2775229e-01  4.8750168e-01  2.1588543e-01
   3.0891004e-01]]",[3 3 1 4 4 3 4 3]
384,"[[-1.4287205   0.25797886  0.1572151   0.3414637   0.15034258]
 [-1.024623   -0.1041556   0.4113203   0.09631158  0.06992115]
 [-0.71703213 -0.2899867   0.2742821   0.2277525   0.20947757]
 [-1.0068196  -0.7740746   0.97943693  0.21866436  0.27573055]
 [-0.8728166  -0.29518     0.42183504  0.09468214  0.12334915]
 [-1.1998799   0.47126746 -0.10648687  0.18323335 -0.08852262]
 [-1.2126452  -0.50949544  0.8111155   0.13018467  0.34431922]
 [-0.8902334   0.38954213 -0.10835271  0.20930311  0.0469197 ]]",[1 4 4 2 0 1 0 1]
385,"[[-0.29351702 -0.9142922   0.7880951   0.17206755  0.33426887]
 [-0.8616076  -0.15060541  0.25322852  0.2388704   0.22478701]
 [-0.8334555   0.5659774  -0.3946034   0.3785139  -0.00440536]
 [-0.95403165 -0.0804593   0.3362705   0.01363435  0.17429316]
 [-1.0719675   0.42659098 -0.08433805  0.08727724  0.00733536]
 [-1.580208    0.96144044 -0.31380376  0.16538103 -0.03396487]
 [-1.4414836   0.736278   -0.3184187   0.27287123  0.02071209]
 [-0.33527282 -0.2921421   0.17066261  0.0304685   0.12782094]]",[2 4 1 4 3 4 4 4]
386,"[[-0.9503104  -0.13487062  0.3199634   0.00525679  0.07886589]
 [-1.4106052   0.19453482  0.14450248  0.42843238  0.25440437]
 [-0.87909925  0.17802607  0.00227778  0.08021035  0.12252966]
 [-1.2522168  -0.15084596  0.40918127  0.33869416  0.2874501 ]
 [ 0.12770675 -0.48545322  0.23047398  0.00928114  0.09373116]
 [-1.5527606   0.6531259  -0.17734306  0.2425999   0.09156102]
 [-1.0583853  -0.11580674  0.37227798  0.13359211  0.196672  ]
 [-1.4793725   0.25772434  0.14223859  0.35442266  0.23956735]]",[4 3 4 1 2 1 4 1]
387,"[[-1.33398736e+00  9.28898513e-01 -3.86156946e-01  3.86075862e-02
  -7.05350414e-02]
 [-4.79435205e-01 -1.01435661e+00  8.17661703e-01  2.67709941e-01
   3.96300584e-01]
 [-1.28438413e+00 -2.04770770e-02  3.75174910e-01  2.82850593e-01
   2.14931026e-01]
 [-6.36614442e-01  1.25876185e-03  3.82851548e-02  1.18313566e-01
   1.97141260e-01]
 [-1.54348135e+00  4.34465677e-01  1.17813557e-01  1.65081084e-01
   3.91264334e-02]
 [-6.10158503e-01  1.61995903e-01 -2.39255894e-02 -2.58171670e-02
   1.80519938e-01]
 [-9.56236660e-01 -2.62531042e-01  4.63256836e-01  5.83874024e-02
   1.24162041e-01]
 [-9.40265715e-01  6.48233071e-02  2.21217036e-01  1.44899786e-01
   1.10136919e-01]]",[1 3 2 2 4 0 3 1]
388,"[[-1.0111723  -0.8865131   0.9064033   0.47412884  0.5961921 ]
 [-0.79173195 -0.35426834  0.4904781   0.19930856  0.09279763]
 [-1.2401015   0.06899016  0.2924807   0.19490087  0.0908619 ]
 [-1.2176346  -0.24888894  0.3750785   0.4393654   0.38478026]
 [-1.6112057   0.16095625  0.39382234  0.27169442  0.2040632 ]
 [-0.88997734 -0.10581502  0.24626563  0.10429993  0.22143094]
 [-0.7591108   0.17908005 -0.08823714  0.09749386 -0.00517456]
 [-0.9031793  -0.29365352  0.4810602   0.14478397  0.23597255]]",[2 1 4 3 4 1 3 2]
389,"[[-1.6158487   0.48630258 -0.01992198  0.18563522  0.13767482]
 [-1.1328781   0.3460265  -0.05790208  0.16445872  0.11738621]
 [-1.2112776  -0.02873833  0.38118348  0.10919483  0.13655616]
 [-1.182265    0.39066434  0.10461639  0.00216218 -0.14332731]
 [-0.47112745 -0.13355054  0.1325536   0.22062346  0.03440196]
 [-0.8087538  -0.06126369  0.31046388 -0.09182456 -0.05717167]
 [-0.7815953   0.24686195 -0.10259205  0.14070238  0.0465804 ]
 [-1.5266811   0.39691767  0.07967958  0.28877535  0.1597833 ]]",[4 3 1 1 4 2 3 0]
