,epoch_1_pred,epoch_1_labels
348,"[[-3.3312767  -3.0385091  -5.9520116   2.8263044  -1.8047891 ]
 [-2.2792535  -3.7229125  -3.0725057   0.33828086  4.485941  ]
 [ 0.40163735 -4.7158093   3.5640826  -3.5346391  -6.045525  ]
 [ 1.007753   -2.64436     4.9782104  -4.292117   -1.339697  ]
 [-5.8678045  -4.7840896  -3.5928035   3.1388254  -1.4646759 ]
 [-3.3343492  -1.3604193  -4.441843   -0.5563543   0.9408851 ]
 [-1.2438112  -4.0225387   0.11049612  0.69776505 -1.8249235 ]
 [-3.462241    1.6441203  -3.616232   -2.3204212  -3.503739  ]]",[3 4 2 2 3 4 2 1]
349,"[[-4.8934245  -3.3774693  -6.450952    2.170819   -0.764275  ]
 [-1.8904178   3.6422334  -2.712464   -1.8018856  -3.2375627 ]
 [ 0.34199512 -0.88229865  1.1863354  -4.5626287  -5.0313907 ]
 [-4.5484223  -3.604274   -4.3743706   2.3449526  -1.5187846 ]
 [-3.5432699  -2.0823455  -4.081869    1.3103576  -0.16126795]
 [-3.8277152  -2.3728344  -5.9089518   2.7877676  -2.114688  ]
 [-3.4463625   2.703731   -3.5619485  -1.6371201  -1.7079405 ]
 [ 2.9601536   0.20435952 -1.8805633  -3.7434566  -3.9848423 ]]",[3 1 2 3 4 3 1 0]
350,"[[-3.2596784   0.4527878  -3.5588474  -3.6874678  -3.6455574 ]
 [-1.3095763  -2.8727663   2.4267552  -3.8713958  -3.8740275 ]
 [-2.2729902   1.7341995  -3.4037006  -2.350528   -1.3976494 ]
 [-1.8008502  -3.4727225  -3.5659401   0.9821039   1.9632192 ]
 [ 1.269304   -2.8208814  -3.217113   -0.8149555  -2.7610383 ]
 [-3.7194111  -0.7952068   0.9228572  -1.3860474  -4.5211616 ]
 [-1.3034428   1.3734974  -4.7442856  -1.4417095  -0.33206448]
 [-3.306658   -2.708998   -3.2158337   0.6123052   0.05703191]]",[1 2 1 4 0 2 1 3]
351,"[[-3.034459   -3.187036   -3.0924911  -2.1353018   5.029007  ]
 [-0.6806651  -3.1191268   1.7074828  -4.3015356  -3.1483524 ]
 [-2.947105   -4.057236   -4.8724327  -0.56980425  2.5672774 ]
 [-2.7978604  -0.36116797 -3.0418468  -2.2847662   1.0009798 ]
 [-2.9715507  -2.5362089   2.5348206  -4.380914   -5.2111535 ]
 [-2.7668571  -1.9192518  -4.217972   -0.96207076  3.8923335 ]
 [-3.8309388   3.4718196  -4.475834   -2.7104745  -0.93377805]
 [-1.3717291  -5.062145   -3.2832866   6.103353   -1.6450801 ]]",[4 2 4 1 2 4 1 3]
352,"[[-2.5691514e+00 -2.6491878e+00 -4.3147416e+00 -1.0292120e+00
   4.5031548e+00]
 [-3.3308895e+00 -2.8910208e+00 -2.8256941e+00  3.1167810e+00
  -3.5844571e-03]
 [-3.5502231e-01 -3.6181297e+00  3.5302804e+00 -3.3915129e+00
  -3.5669737e+00]
 [-1.7261730e+00 -4.4291177e+00 -2.7484345e+00 -8.4038669e-01
  -9.9635869e-01]
 [-2.7434063e+00 -2.4534581e+00 -3.5713809e+00  4.8352528e-01
   3.8276563e+00]
 [-1.6936712e+00 -1.0253984e+00  2.8045323e+00 -1.8206236e+00
  -3.1134210e+00]
 [-3.9710543e+00 -2.2737675e+00 -3.6600893e+00  5.2611094e+00
   7.1403468e-01]
 [-2.8432293e+00 -4.6828189e+00 -3.0360911e+00  2.8288040e+00
  -4.4542900e-01]]",[4 3 2 3 4 2 3 3]
353,"[[-1.5965832  -4.8982244   3.3406465  -1.6511389  -2.211886  ]
 [-4.355885    1.7941698  -6.4616     -0.64089775 -0.15384248]
 [-1.4528407  -1.0526181  -0.9882433  -5.1064715  -3.145027  ]
 [-1.1325     -1.6507057   2.4137228  -5.8207636  -2.55878   ]
 [-2.0031402  -2.2023656   2.4220793  -2.7026038  -3.065604  ]
 [-2.4170544   4.157262   -2.311604   -3.950786   -2.803178  ]
 [-4.992137   -3.7596197  -2.9518301  -0.06251096  1.8908648 ]
 [-3.5780137   3.7465005  -2.0552433  -3.2198029  -4.781614  ]]",[2 1 0 2 2 1 4 1]
354,"[[-3.3940787  -3.2755275  -4.46174     3.1264737   0.60504395]
 [-1.2508862   6.5581965  -4.2491937  -0.653113   -0.7785725 ]
 [-2.6268885  -2.887207   -3.2766166  -0.71665365  3.7202413 ]
 [-0.5715697  -1.079474    3.877354   -4.6320605  -3.0958478 ]
 [-0.8968098  -1.8718199  -5.360489    1.9837886  -3.370841  ]
 [-0.40158188 -2.4905405  -2.5222762  -1.2328047   3.8940144 ]
 [-4.256982   -2.4342246  -1.2917368  -1.2314473   4.4478264 ]
 [-1.643705   -1.0300632  -0.38017085 -5.4269724  -2.678387  ]]",[3 1 4 2 3 4 4 2]
355,"[[ 0.4652641  -3.9736996   4.1635876  -4.5190673  -1.6798056 ]
 [-2.5987606   3.3192     -4.2386155   0.30197304 -0.8264641 ]
 [-2.04306    -1.5647571  -2.4943814  -0.10411444  5.2650356 ]
 [ 0.81478107 -2.372457    0.13465425 -3.4320288  -2.7571955 ]
 [-0.73933846 -3.3945837  -1.2398378  -0.2822856   2.4943545 ]
 [-3.3464952  -1.4118735  -3.9541178   1.1426724   1.5558728 ]
 [-3.799163   -3.2373497  -5.0713153   1.4187843  -1.8138967 ]
 [-3.1712496  -4.4227667  -4.1358986  -0.10490572  4.9498363 ]]",[2 1 4 0 4 4 3 4]
356,"[[ 0.64857197 -1.417291    1.137208   -3.065369   -4.5409017 ]
 [ 0.32130173  1.0856287   0.22818756 -3.618466   -2.880414  ]
 [-4.647582   -0.3202602  -3.3909843  -2.8090613  -2.5891683 ]
 [-2.9944344  -2.2514985  -4.2116528   1.698134    3.8383832 ]
 [-3.1464682   2.5821362  -5.4194202  -2.075387    0.5458    ]
 [-1.6676192  -0.80274343  3.5071235  -1.3747168  -0.95431226]
 [-2.7032235  -1.3996872   1.5446055  -1.881096   -1.139929  ]
 [-0.67280954 -2.4218357  -4.114007    3.2740908  -1.5680417 ]]",[0 2 1 4 1 2 2 3]
357,"[[-4.169958    0.42686382 -3.3848145  -1.3820908   2.4971411 ]
 [-5.086239   -0.5944944  -4.3283253   0.9846636   0.3552479 ]
 [-4.6450443   3.7087522  -4.9971676  -0.02287703 -0.54697067]
 [-4.109853    3.0837212  -3.1119642  -2.4235592  -0.97363013]
 [-0.9172265   4.1666484  -3.7975922  -3.4462466  -1.6436288 ]
 [-1.1478393   1.2249562  -1.5348831  -3.065924   -2.2678072 ]
 [-1.9981697  -4.6051173   5.782885   -3.3100402  -3.8708754 ]
 [-1.5106578  -4.4156933   2.0946558  -5.756709   -1.3750497 ]]",[4 4 1 1 1 0 2 2]
358,"[[-0.09878816 -1.4952211   0.99087566 -2.273419   -2.0447156 ]
 [-0.56634873 -5.7239003  -1.978976   -2.7850933  -0.2614867 ]
 [-2.8311222  -3.697343   -4.9403043   1.9065448   1.0236032 ]
 [-1.3855995  -3.5654905   4.197688   -4.149303   -4.7874856 ]
 [-2.9486692  -1.7211019  -2.2956986  -0.77356017  3.961357  ]
 [-2.6939433  -4.848111   -4.430448    1.8642713   2.5333009 ]
 [-2.4971848  -1.6753016  -0.84923136 -3.5679016  -3.1228642 ]
 [-1.7639213  -4.1551056   1.2135035  -3.1060638  -2.2113974 ]]",[2 2 3 2 4 3 0 2]
359,"[[ 2.4937563  -2.7513533  -1.7172346  -0.22978583 -0.48390746]
 [-1.4254661  -3.3436     -2.115939   -2.9802895   4.821591  ]
 [-1.8617227  -1.7750398  -5.1874843   2.4278111  -4.494839  ]
 [-1.8567183   3.5900404  -1.8476095  -2.090674   -0.40164873]
 [ 1.941981   -3.3286881  -0.3593711  -2.384754   -4.0806017 ]
 [-0.8006026   2.209571    0.28002855 -1.1110722  -1.8042829 ]
 [-0.16054885 -2.5381734   3.704327   -3.6931992  -3.7348182 ]
 [-1.5834359  -2.4596844  -1.8603644   0.30990243 -1.146852  ]]",[0 4 3 1 0 2 2 4]
360,"[[-2.8955863   4.748307   -4.4966526  -0.723363   -0.02609049]
 [-4.0050836  -3.749907   -2.926859    5.497601   -0.7942394 ]
 [-3.9145968  -5.0435762  -4.8011684   2.3300142   0.23568416]
 [-2.2522855  -5.0601463  -5.3818736   2.743735    0.88529843]
 [-0.8909389  -1.2193534  -0.44154087 -0.86048543 -1.4724082 ]
 [-4.093176   -2.4133477  -6.0597734   2.7236207   1.7190148 ]
 [ 0.5363805   0.28665036 -2.3861163  -3.9465294   0.23548712]
 [ 3.3572962  -5.1787095  -1.2032286  -5.6431584  -2.9323545 ]]",[1 3 3 3 4 3 0 0]
361,"[[ 0.5970677  -3.9078581   3.8919005  -4.2148795  -3.1008232 ]
 [-1.1296376  -3.4430373   3.5238333  -1.6505971  -2.8194237 ]
 [-2.0790532   4.629549   -4.822185   -4.201085   -2.8184118 ]
 [-3.9793599   5.135725   -3.4869113  -3.3462903  -2.489587  ]
 [-0.78347266  1.8857912  -3.5962906  -1.844722   -1.1472886 ]
 [-3.8914347  -2.5298953  -1.3153936  -2.7040963  -0.608008  ]
 [-3.437663   -1.830724   -4.107212   -1.3113443   3.3195345 ]
 [-2.5397763   2.2980256  -5.1916914  -1.9841713  -1.441365  ]]",[2 2 1 1 1 2 4 1]
362,"[[-3.755832   -4.005717   -1.0343843   1.2826519   2.1997902 ]
 [-4.0809364  -2.3208826  -3.228583    1.6974285   0.02246811]
 [-0.03620756 -1.6974967  -1.6723889  -0.14223632  0.95322967]
 [-4.2793694   3.076534   -3.3597212  -4.9932876  -1.8113729 ]
 [-1.5855383  -3.5530145  -3.473188   -1.7785594   5.2584476 ]
 [ 1.211208   -1.6469047   0.49408317 -2.7855716  -2.0152595 ]
 [-2.264922   -2.992221   -3.8943603   5.2417345  -1.5279528 ]
 [-1.9076477  -1.0863138   1.0982314  -4.2216854  -0.11067919]]",[3 3 0 1 4 0 3 2]
363,"[[-1.8245862  -3.5503845  -2.4257019  -0.88510907 -0.08456499]
 [-0.17784066  0.62296325  0.49694297 -2.6463013  -3.052986  ]
 [-4.215745    0.2316384  -4.755606   -0.7470547  -0.12211428]
 [-3.4521098   2.36936    -5.0043907  -2.924752   -2.8754807 ]
 [-2.3857162  -3.2439396   1.6684666  -1.7632736  -1.0304304 ]
 [ 1.2546517  -4.087675    3.9075     -2.1412325  -4.9025235 ]
 [-0.7406299  -4.394256    0.30024287 -6.3597636  -3.5617638 ]
 [-1.6987208  -3.8698385  -3.3146513  -2.6292164   5.9229436 ]]",[3 2 1 1 2 2 2 4]
364,"[[-2.8418746   3.290142   -2.7771666  -1.8837775  -3.9710906 ]
 [-3.8393984   3.7104218  -3.5537348  -3.079272   -2.1438694 ]
 [-3.805141   -4.1151547  -5.361643    0.44450563 -0.3786025 ]
 [-3.7149007  -3.1195345  -0.87102985 -0.86461216  1.4957932 ]
 [-0.01313509 -4.2164493  -1.5642848  -2.4740934   1.7490169 ]
 [-1.6927991   3.47986    -2.6555343  -3.0441105  -1.8879331 ]
 [-2.7799113  -2.8280988  -3.7023666  -1.0860578   4.128297  ]
 [ 0.23272046 -1.6300175  -2.5074527  -2.6288536  -2.1801102 ]]",[1 1 4 4 4 1 4 0]
365,"[[-3.3109214  -2.960914   -1.7424897  -0.5831212  -0.17956117]
 [-2.0227892  -0.75523245  0.5197803  -1.7183124   3.93615   ]
 [-3.871731    4.1841393  -3.6168926  -0.8759115  -3.476937  ]
 [-0.2408762  -5.024047   -1.2156895   0.72796416 -4.855925  ]
 [-2.0234582  -3.2234535   1.8666433  -3.298297   -0.6637855 ]
 [-2.0240746  -3.7672114  -1.6262772  -1.1467154   5.010273  ]
 [-2.9694598  -0.4414513  -4.2187495  -1.799722    0.02658847]
 [-1.0606563  -2.6852505   3.1263006  -4.38969    -4.128564  ]]",[3 4 1 2 2 4 1 2]
366,"[[-3.7192383  -1.5576714  -3.841482   -0.12062126  3.1989262 ]
 [-2.037795   -7.0112267  -3.621224    2.327253   -3.1029487 ]
 [-3.8568466   3.789268   -4.6734185  -1.9681188  -3.1786227 ]
 [-0.8181856  -3.8485954  -1.4636542  -2.3072355   0.29363146]
 [-2.3389995  -3.2472882  -2.8536272   3.8603299  -0.6639533 ]
 [-2.1234078  -4.268357   -4.196861    3.8911176  -0.80539834]
 [-0.3471238  -1.9458108  -0.6253286  -5.2028003  -4.34787   ]
 [-2.5271783  -1.158031   -3.1404285   0.70450014 -0.17361987]]",[4 3 1 4 3 3 2 3]
367,"[[-4.5460644  -4.122099   -2.5719264   3.2546055  -3.3322442 ]
 [ 2.1905835  -2.7485142   0.69091326 -2.7668881  -4.3897896 ]
 [ 0.14476411 -4.518206    4.1033607  -3.1651487  -1.6194258 ]
 [-2.4249816  -4.828469   -3.445119    5.4553623  -1.2481189 ]
 [-2.0124106  -1.0000503   2.555261   -3.725373   -3.1154861 ]
 [-2.5219371  -2.0394735  -3.4623392  -2.7534986   3.1913006 ]
 [-2.7858     -3.5185807  -2.6851525  -1.2183949   5.0290437 ]
 [-4.030279   -1.9631865  -3.5747724   0.44088984  1.168735  ]]",[3 0 2 3 2 4 4 3]
368,"[[-3.0208142   3.976003   -3.8866682  -2.3027835  -1.766409  ]
 [-0.38482702 -4.5712395   3.9762285  -4.1011214  -3.960731  ]
 [-3.1233888  -4.3691583  -5.327732    3.4787312  -0.563856  ]
 [-1.200092    1.5315312  -1.8357317  -4.9076033  -2.3721879 ]
 [-2.6397772   3.5099864  -2.3020747  -3.4665325  -2.325518  ]
 [-3.1145635   3.1141365  -2.2460704  -5.6879406  -1.6937814 ]
 [-2.3963974  -3.2800677  -1.2810892  -0.959895    4.06066   ]
 [-1.7060767  -3.9573543  -3.408197    2.4008305  -3.1288166 ]]",[1 2 3 1 1 1 4 3]
369,"[[-4.7663054e+00 -1.4724272e+00 -2.7875264e+00  3.4441695e+00
  -5.1238495e-01]
 [-2.1457262e+00 -5.6171536e+00 -4.1277547e+00  1.6993657e+00
   2.1732862e+00]
 [-3.8966925e+00 -3.6515169e+00 -1.7550613e+00 -8.5775042e-01
   3.8973005e+00]
 [-2.4848866e+00 -5.6133814e+00 -9.6582395e-01  2.5958726e+00
   9.3348871e-04]
 [-2.2905552e+00 -1.8984519e+00 -1.5473684e+00 -3.2301445e+00
  -3.2525713e+00]
 [-2.3318470e+00  3.0822470e+00 -2.7350523e+00 -4.1943803e+00
  -3.2728415e+00]
 [ 1.8315653e+00 -2.8647263e+00  2.0626147e+00 -2.1363518e+00
  -4.6056409e+00]
 [ 9.5284510e-01 -2.3468988e+00  5.9603226e-01 -3.7709446e+00
  -3.6880832e+00]]",[4 4 4 4 2 1 0 2]
370,"[[ 0.44288123 -3.5531704   1.3694129  -3.3952086  -5.178785  ]
 [-0.9070648  -4.060507    6.0032663  -4.5779133  -4.623679  ]
 [-1.7938812  -1.380007   -2.1762073  -0.25384027 -1.352954  ]
 [-4.108877    4.3501472  -0.81209344 -3.336409   -3.496516  ]
 [-3.442743   -0.4383342  -0.750405    0.84981483 -0.6459694 ]
 [ 0.7558084  -3.309333    1.5472368  -4.6103144  -2.5614374 ]
 [-0.33630112 -4.693327   -3.459057    0.6974417  -0.66495025]
 [ 0.0316754  -5.060485    4.5860367  -3.7483513  -1.8962859 ]]",[2 2 3 1 3 2 4 2]
371,"[[-3.280906    3.3244972  -2.5029626  -5.4072456  -2.8711052 ]
 [ 0.09566193 -2.1823163   1.5515671  -2.261911   -3.7899156 ]
 [-1.5939392  -2.516446    4.2208343  -3.1531918  -1.5044565 ]
 [-1.297485   -3.2187338  -0.16673483 -1.6215208  -1.7182928 ]
 [ 1.4058193  -0.4328441   1.3315521  -2.5810905  -3.9520023 ]
 [-0.37665063 -4.7054996   3.6802654  -6.421978   -3.629264  ]
 [-3.5823116  -4.9769588  -4.734115    2.6460412  -2.2746384 ]
 [-3.8778505  -0.67006993 -5.5257535   2.0349839  -2.150008  ]]",[1 0 2 3 2 2 3 3]
372,"[[-1.891221   -4.360699   -3.0675802   1.7547736  -3.945801  ]
 [-2.1927733  -2.2900653   4.07826    -2.1288695  -3.192698  ]
 [-3.2555125  -4.0812144  -2.577752    3.8015714  -2.480637  ]
 [-1.786275    1.3995569  -1.9305391  -1.7062273  -2.657345  ]
 [-0.7419033  -4.0642695  -1.8114438   3.8648455  -2.834017  ]
 [-2.7824147  -0.2191496  -2.1719835  -1.2449807   5.499013  ]
 [-0.38765338 -4.286017    0.45329833 -2.282971   -1.0303103 ]
 [-3.5480552   2.742023   -2.8651266  -2.19407    -2.1848614 ]]",[3 2 3 4 3 4 2 1]
373,"[[ 1.7841096  -2.0827465   3.348466   -3.4498718  -2.9105928 ]
 [-2.0137577  -4.478509    1.5692626  -3.9014354  -1.6564269 ]
 [-3.1733582  -3.5757773  -2.4848623   4.983823   -0.20009966]
 [ 0.8092874  -2.2324078   6.6499987  -2.899166   -3.1630976 ]
 [-1.0576729  -0.79234606 -1.2432721  -0.3779104  -1.6833143 ]
 [-2.0092123  -4.0415907  -3.3172755  -1.357127    3.1187384 ]
 [-2.1540558   1.7763313  -1.9297044  -2.2698536  -4.100597  ]
 [-2.0160868  -5.0001645  -3.2548764   0.01779248  4.4954014 ]]",[0 2 3 2 3 4 1 4]
374,"[[-2.104898   -4.072597    4.227843   -4.610374   -3.4978874 ]
 [-0.522822   -2.029303    4.9164505  -3.3852391  -4.5115056 ]
 [-0.9932747  -6.2343073  -3.30218    -0.87111634  0.5200934 ]
 [-2.2412562  -3.969059   -4.208097    0.44372416  4.3610125 ]
 [-0.9051792  -4.2968316   2.4412894  -2.9823837  -3.1694667 ]
 [-1.0593872  -1.1755805  -3.454208   -1.4803199  -0.20533241]
 [-2.1825578  -2.2467935  -2.563682   -3.6263213   4.2879252 ]
 [-4.081466   -2.1118853  -2.5085747   0.02117088  3.5199142 ]]",[2 2 4 4 2 4 4 4]
375,"[[-2.0542321  -4.1476793  -2.0665486  -1.7846366   3.9393892 ]
 [-0.25764877 -0.4223172  -1.3194249  -4.069908   -2.974674  ]
 [-0.30696544 -1.4417378  -1.9008347  -0.43587118 -1.4217885 ]
 [-4.3917084  -1.9344448  -4.7374444  -0.5060562   0.77976197]
 [-1.3158517  -3.6954243  -3.8942146   1.0598533  -1.1162376 ]
 [ 0.63855004 -4.4352446   2.0095181  -2.9657495  -2.5576937 ]
 [-3.6192288  -1.2320094  -3.0469048  -0.8796318   4.6470685 ]
 [-1.7696147  -4.4916162   4.124889   -3.0692015  -3.935061  ]]",[4 1 4 4 3 2 4 2]
376,"[[-2.4266605  -2.3501506  -2.154824   -0.36022866  5.1250033 ]
 [-1.3511678  -4.446843   -1.4996872  -1.3020115   5.5325594 ]
 [ 0.960895   -4.696295    3.1334817  -4.9496017  -4.9451604 ]
 [-4.069851   -2.1102285  -0.7250583   2.313643    3.2337706 ]
 [-1.4471288  -2.6394827   0.21025552 -2.1514482  -2.272543  ]
 [-4.12631     1.7972175  -1.853004   -3.5768166  -4.3674164 ]
 [-1.4342443  -3.8487892   3.2931428  -2.6998866  -2.468264  ]
 [-1.4023849   2.523334   -4.359387   -1.4297792  -1.5759399 ]]",[4 4 2 4 2 1 2 1]
377,"[[-1.696446   -2.8630738  -3.4750688   2.0163195  -3.6715417 ]
 [-1.8162956  -4.5361567  -2.2582738  -0.84558505  4.4978724 ]
 [-1.3879237  -3.399161   -4.8384185   3.9365823  -3.667381  ]
 [-2.3279674  -3.0748944  -3.2054992  -1.2371267   6.487846  ]
 [-2.434343   -4.135538   -4.174703   -0.33905372  1.5349541 ]
 [-4.4016414   1.6985216  -4.1367908  -3.2427301  -2.5713398 ]
 [ 0.4708221  -4.216174   -4.5401654   2.9085095  -1.2052017 ]
 [-4.8923225  -3.4736955  -4.0700674   3.1746237  -0.8441206 ]]",[3 4 3 4 3 1 3 3]
378,"[[-3.2816844   3.265205   -2.9344287  -3.3171136  -4.4950867 ]
 [-1.4271826  -4.5331526   1.0021741  -2.3116443  -2.4946432 ]
 [-3.9810638  -4.506103   -5.2900066   4.55511    -0.08134864]
 [-3.1373363  -3.297491   -1.7336886  -0.12498633  5.2057376 ]
 [-2.175094   -0.69263816 -2.568894   -1.9706677   0.29286063]
 [-3.615593    5.11995    -3.952296   -2.279344   -2.9074316 ]
 [ 1.7048346  -5.266809    3.3930686  -5.5749073  -6.5373225 ]
 [-2.375463   -3.581438   -1.9415088  -1.5993923   4.214984  ]]",[1 2 3 4 4 1 2 4]
379,"[[-2.7038364  -4.8372245  -5.1041718   2.729809   -2.0994418 ]
 [-2.0878975   3.955397   -1.7275579  -2.7832127  -1.3458401 ]
 [-2.5594037  -4.088015   -1.2449863  -1.735541    3.674005  ]
 [-1.9077846  -2.991639    3.4260318  -4.606263   -2.4441452 ]
 [-4.3183856  -2.0832624  -3.2672503   0.7498248  -0.05748269]
 [-1.9662329  -5.292439   -3.999954    5.752757    0.82909286]
 [-0.15398848 -2.3635595   0.18654588 -3.5639114  -5.285144  ]
 [ 1.862053   -4.304273   -0.9186834  -3.472315   -3.294895  ]]",[3 1 4 2 3 3 0 0]
380,"[[-3.4243665  -2.5090494  -3.7212398  -1.8234873   2.6853867 ]
 [-0.9811502  -2.4451463  -3.0326948  -2.8191414   2.421523  ]
 [-3.2529666   1.4118347  -2.6744215  -3.1172693  -2.0030472 ]
 [-0.86172134 -3.9262934   2.8484423  -3.3185785  -3.6142368 ]
 [-1.6286863   2.3535466  -3.6497717  -3.011171   -0.58512723]
 [-3.1072757   2.8330977  -5.2102084  -2.1174257  -3.191299  ]
 [-1.6157491  -1.800722    0.9204349  -3.284341   -2.6664968 ]
 [ 0.91498023  0.06859451  3.1759224  -0.65590847 -3.6409168 ]]",[4 4 1 2 1 1 2 2]
381,"[[-3.1513095  -2.0431857   1.4548223  -1.6852952   0.72853076]
 [-2.2514598  -1.4375271  -2.9673934  -3.789863   -0.60841906]
 [-1.2390459   0.26316997  0.1522574  -0.08031041 -3.6053183 ]
 [-3.4154274  -2.2921057  -2.834598    1.1617202   4.115671  ]
 [-2.699777   -5.868757   -4.012206    5.826273   -2.0597546 ]
 [-3.0358784  -3.3314142  -2.9666796  -1.8915147   4.902349  ]
 [-1.1455709  -5.138026    0.75822514 -3.5507696  -4.527808  ]
 [ 0.1755156  -2.3115954   0.5667584  -4.8011994  -0.88590765]]",[4 1 2 3 3 4 2 0]
382,"[[-2.9527006  -3.0707402  -3.6264217   0.04127032  5.040328  ]
 [-0.6353226  -3.0355985   5.835298   -3.9440382  -3.6300552 ]
 [-3.9147546  -3.3527896  -4.4251018   2.0087955  -2.4009128 ]
 [-2.6363888  -2.696678   -3.6480153  -1.1787094   3.5230253 ]
 [-2.5679405  -1.974273   -0.81378824 -4.4265685  -3.8400977 ]
 [-3.5983074   3.86003    -3.2024891  -1.9667531  -2.2511802 ]
 [-0.63909256  3.373867   -3.513529   -4.1363854  -1.3867785 ]
 [ 1.3741287  -2.5548618   3.2799075  -4.7257166  -2.7891624 ]]",[4 2 3 4 2 1 1 2]
383,"[[-2.263501    3.8149247  -1.9259402  -2.777624   -0.92410815]
 [-4.242936   -6.1172266  -3.6777697   5.688993   -1.7347772 ]
 [-3.8011208  -2.4644964  -2.559176   -2.0429564   3.548184  ]
 [-2.2302015  -5.474099   -2.7994962   3.921931   -0.89631426]
 [ 0.7061277  -2.4642174   3.5121937  -4.373136   -3.3835094 ]
 [-3.852799    1.0823693  -4.3107557  -3.2456295  -1.8351785 ]
 [-0.81719106 -3.0714843  -3.7735507   2.9224885   0.21273325]
 [-3.557053   -1.9773523  -3.4653497   0.9081705   2.0165153 ]]",[1 3 4 3 2 1 3 3]
384,"[[-1.513315   -2.7742672  -3.69734     3.4523945  -1.7176027 ]
 [-3.7118318  -2.4308276  -3.289399   -1.1175549   0.89021754]
 [-2.2593672   2.4771032  -2.5124388  -2.075744   -3.383332  ]
 [-3.5947688  -4.5274963  -3.5472772   1.9558641  -0.62921   ]
 [-0.9323705  -5.4824085  -1.219273   -0.77640927 -0.6013581 ]
 [-2.3892858   3.2564518  -3.2234805  -5.753113   -3.246775  ]
 [-4.74143    -1.9739699  -3.5534127   0.6801747   3.1173782 ]
 [-0.20671667 -3.7254314   4.920828   -5.132418   -2.6434693 ]]",[3 4 1 3 3 1 3 2]
385,"[[-1.7856274   3.3064435  -3.0745864  -3.9200668  -3.1504228 ]
 [-1.2877663   2.9287329  -2.1433449  -3.0123892  -2.5986164 ]
 [-3.3506057  -0.9150165  -1.1323677  -3.4573596  -0.8985738 ]
 [ 2.0159676  -4.415822    0.7595313  -4.202763   -5.8153386 ]
 [-2.513915   -5.47286    -0.28260636 -0.03805261  1.9862483 ]
 [-0.8680807  -3.6437838  -3.157695   -3.9595368  -2.5337431 ]
 [-0.43029222 -2.2866957   1.910578   -3.376332   -0.71514755]
 [-2.243849    0.41774884 -2.6548784  -0.51158744  0.37194383]]",[1 1 4 0 2 2 2 1]
386,"[[-3.8991966  -1.5472952  -4.818651    5.2795873  -1.650249  ]
 [-0.57490534  2.8632202  -2.4174857  -2.8888805  -3.1659887 ]
 [-2.360627   -2.5797558  -2.7052898   3.3984723  -2.964981  ]
 [-2.9152436   0.15742847 -1.1981483  -2.8858218  -2.98289   ]
 [-3.3033075   0.12830645 -2.6409678  -1.6134235   3.1910748 ]
 [ 1.1547525  -3.8706515   3.5626378  -3.5417752  -3.2832978 ]
 [-0.7032005   2.8364894  -3.836626   -3.5754108  -0.88935626]
 [-1.7631058   3.264419   -2.9397163  -1.0873915  -0.99631417]]",[3 1 3 1 4 2 1 1]
387,"[[-3.4062207e+00 -3.7794292e+00 -2.4085417e+00  4.6444926e+00
  -1.9951439e+00]
 [ 1.0192208e+00 -9.2443740e-03  3.2159808e+00 -4.9942088e+00
  -2.8345809e+00]
 [-3.4929562e+00 -4.4490767e+00 -4.9500127e+00  5.0245035e-01
   3.0393939e+00]
 [-2.7806244e+00 -1.9133263e+00 -1.0342013e+00 -2.4961467e+00
   2.0671523e+00]
 [-3.5380857e+00  4.6695617e-01 -1.1065134e+00 -3.2321668e+00
  -1.1685258e-01]
 [ 4.3904552e-01 -2.2832327e+00  3.6407349e+00 -2.1883807e+00
  -4.6270552e+00]
 [ 3.0449352e-03 -4.1592474e+00  8.0942565e-01 -2.4850655e+00
   3.6558428e-01]
 [-3.0471957e+00 -5.2590818e+00 -1.3171241e+00  3.1041162e+00
  -2.8731594e+00]]",[3 2 4 4 1 2 2 3]
388,"[[-2.854797    0.09477717  0.6100988  -3.0320609  -3.2548838 ]
 [-3.610295   -5.52244    -2.7837813   1.674807   -1.3390356 ]
 [ 0.3154557  -5.8751025  -0.15741114 -1.0176592  -2.4234555 ]
 [-2.0059943  -2.8169944  -0.39268902 -2.7703776  -1.8129276 ]
 [-2.7878814  -5.6937     -1.811911   -0.6228254   4.570963  ]
 [-2.386433    3.2207034  -1.371308   -3.9933503  -3.8289104 ]
 [ 2.2860765  -1.4941945   0.9937603  -2.6761801  -2.1759737 ]
 [-2.554619   -4.817319   -2.9449017   4.072108   -0.75563914]]",[1 3 2 0 4 1 0 3]
389,"[[-3.4764822  -4.670324   -3.4452322   0.01411807  4.0929623 ]
 [-1.5607549  -3.9256837  -1.1507009  -1.9198661   3.865815  ]
 [-2.7728305   2.68293    -2.8098323  -2.0417879  -3.5530224 ]
 [-1.154123   -4.1496243   0.10488811 -1.8852314  -0.8319478 ]
 [ 1.6762215  -2.7884433   1.13619    -5.089893   -3.3342216 ]
 [-2.6892238   3.6451051  -6.035635   -1.8817555  -4.0881333 ]
 [-4.7220025  -1.8260719  -4.6999545   2.0730693  -0.5209607 ]
 [-4.448923   -4.065637   -3.8422062   1.8188478   4.715217  ]]",[4 4 1 2 2 1 3 4]
